experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,collision_source,near_misses,min_clearance_m,intervention_rate_pct,filter_solve_ms,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,extra_launch_identity_match,extra_observed_path,extra_observed_speed_mps,extra_observed_sim_seed,extra_observed_ros_domain_id,extra_observed_sim_ports,extra_observed_ctrl_ports,extra_profile_estimator_diagnostics_applicable,extra_profile_estimator_diagnostics_complete,extra_profile_estimator_diagnostics_error,extra_profile_estimator_required_concurrent_windows,extra_profile_estimator_publication_ready,extra_profile_estimator_publication_applied,extra_profile_estimator_abstained,extra_profile_estimator_readiness_rows,extra_profile_estimator_update_rows,extra_profile_estimator_time_to_first_ready_s,extra_profile_estimator_time_to_first_update_s,extra_profile_estimator_max_concurrent_windows,extra_profile_estimator_lifetime_accepted_windows,extra_profile_estimator_lifetime_rejected_windows,extra_profile_estimator_profile_force_gain_final,extra_profile_estimator_profile_ax_bias_final_mps2,extra_profile_estimator_profile_ay_bias_final_mps2,extra_profile_estimator_profile_bound_hits_max,extra_profile_estimator_feature_envelope_excursions_max,extra_profile_estimator_readiness_consistent,extra_estimator_backend,extra_estimator_contract_version,extra_conditioning_role,extra_controller_prior_terrain,extra_reference_profile_sha256,extra_reference_policy,extra_truth_free_controller_packet,extra_controller_tire_force_truth_rows,extra_profile_estimator_snapshot_rows,extra_profile_estimator_unique_snapshot_count,extra_profile_estimator_ready_snapshot_count,extra_profile_estimator_applied_snapshot_count,extra_profile_estimator_final_snapshot_seq,extra_profile_estimator_fallback_rows,extra_profile_estimator_max_evidence_age_s,extra_profile_estimator_min_snapshot_confidence,extra_profile_estimator_max_boundary_mass,extra_profile_estimator_min_observability_singular_value,extra_profile_estimator_update_wall_ms_median,extra_profile_estimator_update_wall_ms_p95,extra_profile_estimator_update_wall_ms_max
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,lane_change,7.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0426_nn_fixed_fallback_clay_lane_change_v7_b0_s401,ok,0,26.0838725566864,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0426_nn_fixed_fallback_clay_lane_change_v7_b0_s401/20260827_232345_810677_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1247,0.15244613173080113,0.64118,0.09005009006622519,4.197195629139073,6.73553,0.5995993755912962,14.40952686447474,16.022399999999998,140.78682661450696,81.924259,3.023672,0,chrono_body_contact,0,,,,,,,,True,lane_change,7.0,401,97,[25852],[25853],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,7085653a638402e5abfa5737dcf5188cf3bc55fb7a7340a71403cb917f35b2aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,lane_change,9.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0432_nn_fixed_fallback_clay_lane_change_v9_b0_s402,ok,0,26.0893292427063,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0432_nn_fixed_fallback_clay_lane_change_v9_b0_s402/20260827_232345_802203_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1267,0.5952334601688971,1.096463,0.44584445312500004,4.52806796875,7.815379999999999,0.5031186631944444,14.198192580899764,15.953399999999998,144.25412531684762,85.814007,3.932287,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,402,8,[25864],[25865],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,lane_change,9.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0431_nn_fixed_fallback_clay_lane_change_v9_b0_s401,ok,0,26.12561559677124,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0431_nn_fixed_fallback_clay_lane_change_v9_b0_s401/20260827_232345_495316_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1252,0.18068846681251977,0.607814,0.13275147375328084,4.378029527559055,7.84393,0.48644772528433944,14.355311501597447,16.119799999999998,144.5687989443731,84.841574,2.86384,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,401,6,[25862],[25863],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,lane_change,9.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0430_nn_fixed_fallback_clay_lane_change_v9_b0_s400,ok,0,26.127172231674194,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0430_nn_fixed_fallback_clay_lane_change_v9_b0_s400/20260827_232345_711339_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1266,0.28997269277565524,0.626992,0.23407238331160363,4.621186962190352,7.8385,0.5134652180211502,14.205355450236969,15.92349999999998,145.92647319347094,87.521169,2.670714,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,400,4,[25860],[25861],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,lane_change,7.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0428_nn_fixed_fallback_clay_lane_change_v7_b0_s403,ok,0,26.141300678253174,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0428_nn_fixed_fallback_clay_lane_change_v7_b0_s403/20260827_232345_606676_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1232,0.1903583319322451,0.693759,0.13179386595174264,4.285082171581769,6.828225,0.6121545959402528,14.63887987012987,16.2569,138.6204294208294,82.751499,2.817635,0,chrono_body_contact,0,,,,,,,,True,lane_change,7.0,403,0,[25856],[25857],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,7085653a638402e5abfa5737dcf5188cf3bc55fb7a7340a71403cb917f35b2aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,lane_change,7.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0425_nn_fixed_fallback_clay_lane_change_v7_b0_s400,ok,0,26.38066554069519,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0425_nn_fixed_fallback_clay_lane_change_v7_b0_s400/20260827_232345_897168_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1242,0.1572527301902453,0.687298,0.08860930708661417,4.141321653543307,6.816395,0.5916173790776152,14.51341384863124,16.185399999999994,140.38479359500928,82.236809,3.018877,0,chrono_body_contact,0,,,,,,,,True,lane_change,7.0,400,95,[25850],[25851],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,7085653a638402e5abfa5737dcf5188cf3bc55fb7a7340a71403cb917f35b2aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,lane_change,7.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0427_nn_fixed_fallback_clay_lane_change_v7_b0_s402,ok,0,26.38269877433777,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0427_nn_fixed_fallback_clay_lane_change_v7_b0_s402/20260827_232345_793979_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1166,0.23130815728605145,0.668527,0.17646741093969143,4.368705329593268,6.74888,0.6241007613704668,15.42878216123499,18.279999999999962,135.85138557968776,84.435191,3.328265,0,chrono_body_contact,0,,,,,,,,True,lane_change,7.0,402,99,[25854],[25855],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,7085653a638402e5abfa5737dcf5188cf3bc55fb7a7340a71403cb917f35b2aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,right_left,5.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0437_nn_fixed_fallback_clay_right_left_v5_b0_s402,ok,0,25.978718996047974,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0437_nn_fixed_fallback_clay_right_left_v5_b0_s402/20260827_232412_084835_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1143,0.13669025214625402,0.428182,0.10513281388478582,3.6307968980797636,4.427919999999999,0.7261593796159527,15.698818897637794,16.76699999999999,121.04931436898897,45.696094,-30.894102,0,chrono_body_contact,0,,,,,,,,True,right_left,5.0,402,18,[25874],[25875],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,2df275ec6c3a4a1b2fbc274414784eef849a9e55ab7130f9593a0001877583aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,right_left,5.0,0,404,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0439_nn_fixed_fallback_clay_right_left_v5_b0_s404,ok,0,26.028749227523804,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0439_nn_fixed_fallback_clay_right_left_v5_b0_s404/20260827_232412_133584_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1214,0.11062633366325261,0.306095,0.09135026008344924,3.372528511821975,4.06435,0.674505702364395,14.874382207578254,15.837399999999997,125.84391423211113,42.541338,-30.919234,0,chrono_body_contact,0,,,,,,,,True,right_left,5.0,404,22,[25878],[25879],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,2df275ec6c3a4a1b2fbc274414784eef849a9e55ab7130f9593a0001877583aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,right_left,7.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0440_nn_fixed_fallback_clay_right_left_v7_b0_s400,ok,0,26.12917947769165,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0440_nn_fixed_fallback_clay_right_left_v7_b0_s400/20260827_232412_020423_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1218,0.16131513373188233,0.472985,0.12342799861878453,3.9632810773480665,5.434605,0.5661830110497238,14.793571428571429,16.231299999999994,131.1935676247089,51.67395,-30.961439,0,chrono_body_contact,0,,,,,,,,True,right_left,7.0,400,24,[25880],[25881],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,2a22058ceeef679f207bd5220377a736edae3e63c7f59afab2d351bc5e8d1aca,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,lane_change,9.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0433_nn_fixed_fallback_clay_lane_change_v9_b0_s403,ok,0,26.178057432174683,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0433_nn_fixed_fallback_clay_lane_change_v9_b0_s403/20260827_232412_304527_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1230,0.588751138653684,1.086618,0.4329921167785235,4.663817852348993,7.888240000000001,0.5182019835943326,14.645642276422764,17.34300000000001,143.40632968094556,87.966075,2.090381,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,403,10,[25866],[25867],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,right_left,5.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0435_nn_fixed_fallback_clay_right_left_v5_b0_s400,ok,0,26.185328722000122,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0435_nn_fixed_fallback_clay_right_left_v5_b0_s400/20260827_232412_340516_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1204,0.1313459946786082,0.46742,0.10272220781032076,3.581140725244072,4.42056,0.7162281450488144,15.042317275747509,15.9494,126.04201051554237,45.369707,-30.991839,0,chrono_body_contact,0,,,,,,,,True,right_left,5.0,400,14,[25870],[25871],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,2df275ec6c3a4a1b2fbc274414784eef849a9e55ab7130f9593a0001877583aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,right_left,5.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0438_nn_fixed_fallback_clay_right_left_v5_b0_s403,ok,0,26.22758960723877,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0438_nn_fixed_fallback_clay_right_left_v5_b0_s403/20260827_232412_204071_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1195,0.1599759367939555,0.501143,0.12082121008403361,3.6472753501400557,4.542005,0.7294550700280111,15.123958158995817,16.041199999999996,126.05746296158256,45.989208,-30.963939,0,chrono_body_contact,0,,,,,,,,True,right_left,5.0,403,20,[25876],[25877],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,2df275ec6c3a4a1b2fbc274414784eef849a9e55ab7130f9593a0001877583aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,right_left,5.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0436_nn_fixed_fallback_clay_right_left_v5_b0_s401,ok,0,26.23042941093445,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0436_nn_fixed_fallback_clay_right_left_v5_b0_s401/20260827_232412_154103_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1204,0.1576316346093836,0.506948,0.11693218967921898,3.7193829846582984,4.5605199999999995,0.7438765969316596,15.056860465116278,15.9388,126.98635461665694,47.063666,-30.967522,0,chrono_body_contact,0,,,,,,,,True,right_left,5.0,401,16,[25872],[25873],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,2df275ec6c3a4a1b2fbc274414784eef849a9e55ab7130f9593a0001877583aa,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,lane_change,9.0,0,404,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0434_nn_fixed_fallback_clay_lane_change_v9_b0_s404,ok,0,26.23093891143799,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0434_nn_fixed_fallback_clay_lane_change_v9_b0_s404/20260827_232412_088832_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,1233,0.5546868910476993,1.038616,0.4101856223404256,4.594400930851064,7.83707,0.5104889923167849,14.61740470397405,16.79200000000001,145.5186526307138,87.100937,2.193997,0,chrono_body_contact,0,,,,,,,,True,lane_change,9.0,404,12,[25868],[25869],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,8738935243860ac000075a211607e15f3d93aec40193a3fb27ed22c8942c3b2e,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,right_left,7.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0443_nn_fixed_fallback_clay_right_left_v7_b0_s403,ok,0,25.98161792755127,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0443_nn_fixed_fallback_clay_right_left_v7_b0_s403/20260827_232438_319118_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1206,0.15962810299831606,0.504475,0.12223605997210599,3.896599023709902,5.34982,0.5566570033871289,14.921028192371475,15.749,128.52067024841904,50.534777,-31.007618,0,chrono_body_contact,0,,,,,,,,True,right_left,7.0,403,30,[25886],[25887],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,2a22058ceeef679f207bd5220377a736edae3e63c7f59afab2d351bc5e8d1aca,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,right_left,9.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0446_nn_fixed_fallback_clay_right_left_v9_b0_s401,ok,0,26.081406831741333,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0446_nn_fixed_fallback_clay_right_left_v9_b0_s401/20260827_232438_632831_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1193,0.15934485823492534,0.481031,0.1235358014084507,3.909467746478873,5.71188,0.4343853051643192,15.133176865046103,15.9408,128.86200138345652,50.668703,-30.959381,0,chrono_body_contact,0,,,,,,,,True,right_left,9.0,401,36,[25892],[25893],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,2fd2c1dbb42c39cc163281ad14f69d4122484783b6b75aa488f2ea05e6c9793b,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,right_left,9.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0448_nn_fixed_fallback_clay_right_left_v9_b0_s403,ok,0,26.083938360214233,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0448_nn_fixed_fallback_clay_right_left_v9_b0_s403/20260827_232438_643456_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1217,0.16968425625534928,0.475294,0.12822627172413795,4.085737931034482,6.04332,0.4539708812260536,14.828529170090386,15.8,129.32774743643267,53.569687,-30.991806,0,chrono_body_contact,0,,,,,,,,True,right_left,9.0,403,40,[25896],[25897],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,2fd2c1dbb42c39cc163281ad14f69d4122484783b6b75aa488f2ea05e6c9793b,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,right_left,7.0,0,404,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0444_nn_fixed_fallback_clay_right_left_v7_b0_s404,ok,0,26.18252730369568,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0444_nn_fixed_fallback_clay_right_left_v7_b0_s404/20260827_232438_455296_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1213,0.1575867195086742,0.462378,0.12225168611111112,3.8245906944444448,5.33876,0.5463700992063493,14.979282769991755,15.7288,133.09671365399396,49.785137,-30.927331,0,chrono_body_contact,0,,,,,,,,True,right_left,7.0,404,32,[25888],[25889],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,2a22058ceeef679f207bd5220377a736edae3e63c7f59afab2d351bc5e8d1aca,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,right_left,7.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0441_nn_fixed_fallback_clay_right_left_v7_b0_s401,ok,0,26.282177448272705,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0441_nn_fixed_fallback_clay_right_left_v7_b0_s401/20260827_232438_437679_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1140,0.1568293012306458,0.490289,0.12241802500000001,3.8650672058823528,5.26303,0.5521524579831932,15.906921052631578,17.614399999999996,124.36300051496252,50.493842,-30.960161,0,chrono_body_contact,0,,,,,,,,True,right_left,7.0,401,26,[25882],[25883],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,2a22058ceeef679f207bd5220377a736edae3e63c7f59afab2d351bc5e8d1aca,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,right_left,7.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0442_nn_fixed_fallback_clay_right_left_v7_b0_s402,ok,0,26.33381700515747,20.0,0.98,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0442_nn_fixed_fallback_clay_right_left_v7_b0_s402/20260827_232438_426443_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1238,0.14850937824270183,0.454354,0.11504553523035232,3.779475880758808,5.197515,0.5399251258226868,14.752705977382874,15.699299999999987,126.98718981068689,49.329542,-30.892562,0,chrono_body_contact,0,,,,,,,,True,right_left,7.0,402,28,[25884],[25885],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,2a22058ceeef679f207bd5220377a736edae3e63c7f59afab2d351bc5e8d1aca,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_fixed_fallback,standard,nn,tire_force_static,clay,right_left,9.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0445_nn_fixed_fallback_clay_right_left_v9_b0_s400,ok,0,26.38324999809265,20.0,0.98,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0445_nn_fixed_fallback_clay_right_left_v9_b0_s400/20260827_232438_453381_clay_right_left_acados_static_mlp/diag_clay_right_left_acados_static_mlp.csv,,,1223,0.14704070178699183,0.423185,0.1153346307053942,3.8593087136929465,5.5290799999999996,0.4288120792992163,15.014955028618154,15.780199999999999,131.60951210798953,50.696596,-30.966063,0,chrono_body_contact,0,,,,,,,,True,right_left,9.0,400,34,[25890],[25891],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,fixed promoted low-grip fallback endpoint,clay,2fd2c1dbb42c39cc163281ad14f69d4122484783b6b75aa488f2ea05e6c9793b,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
