slip_ratio,slip_angle,velocity,vertical_load,steering_rate,d_slip_ratio,d_slip_angle,d_velocity,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy,My,sinkage,kappa_cmd,alpha_cmd,velocity_cmd
-0.746956,0.055832,3.312750,7181.019793,-0.235284,0.376821,0.000404,0.538203,2235782.690489,6399.852433,1.099619,20123.593761,0.226842,0.016696,0.106127,6852.883422,-2770.752777,-230.998228,492.365451,0.082885,-0.751784,0.213343,3.382118
-0.498451,0.046399,9.284516,4692.617859,0.111372,-0.349022,-0.000424,-0.179870,3219258.196810,13176.303157,0.513019,3180.817126,0.363618,0.021025,0.101690,4841.917819,-1150.738015,-405.482008,375.759376,0.006490,-0.499065,0.398810,9.253568
-0.048896,-0.049120,3.047320,6749.871098,-0.332370,-0.125603,-0.014819,-1.379028,652823.815066,18501.733950,1.104531,4301.945601,0.654427,0.011552,0.085504,6677.859815,-2564.399302,3738.387324,-4.232662,0.114406,-0.077210,-0.220736,3.143487
-0.669979,-0.093104,5.340434,4658.784688,-0.081716,-0.004621,-0.082057,0.353281,1749138.145223,18434.000804,1.110985,18237.359510,0.551944,0.018289,0.107579,4679.435369,-3771.844570,502.198863,1274.103993,0.060631,-0.674028,-0.296410,5.364199
1.199549,0.029306,3.919705,6565.686739,0.246516,2.063415,-0.006193,-0.015610,3549330.049379,13431.210243,0.346810,4867.954076,0.440550,0.010314,0.117063,6121.747963,2615.912355,-449.686157,-1291.392019,0.000581,-0.244172,0.094578,3.846088
0.346985,0.017562,8.951110,3129.532475,0.451556,-0.339160,-0.007422,-0.279412,1651144.922938,10763.328981,0.760529,2198.775626,0.482500,0.022799,0.102823,3194.806703,846.282471,-221.753499,-598.733135,0.011989,0.375215,0.068377,8.815739
-0.550608,0.033903,2.784732,5920.060218,0.381416,0.123570,-0.025210,-0.653583,3375065.535648,8657.904946,1.169199,16687.015686,0.304443,0.010595,0.105892,6143.613808,-2699.284007,-516.199426,489.695023,0.074640,-0.533168,0.339578,2.676056
0.150021,-0.025785,6.222427,5562.660684,0.555643,-0.021041,0.543708,1.148281,2260751.296856,3611.219396,1.031187,11883.981317,0.517607,0.015142,0.104436,5401.766923,1507.379827,1454.287426,-1228.389545,0.035890,0.187406,-0.103643,6.057551
-0.656388,0.067879,3.756850,4639.718149,-0.350797,0.058162,0.010717,-1.556086,586940.751751,8443.763270,0.469729,9908.376788,0.458322,0.022931,0.099715,4214.018801,-1950.125456,-325.843011,535.674999,0.031342,-0.666674,0.298045,3.856506
-0.270196,0.021896,3.572960,6718.675599,0.204235,0.062357,-0.003712,0.424660,953356.606667,7945.534505,0.626467,19197.258445,0.148775,0.023812,0.084710,6465.931077,-1130.739009,-785.259346,-138.176507,0.051121,-0.257043,0.346320,3.515594
-0.454585,0.033126,4.535066,2543.226167,-0.010197,-0.004560,1.750610,-1.331659,3835494.276321,16303.260877,1.004790,5082.442513,0.607171,0.024952,0.099515,2367.381749,-1305.597198,-262.849211,458.060526,0.018647,-0.453270,0.173832,4.536974
0.398746,-0.022571,8.012905,5914.522881,0.266153,0.500613,1.197800,0.846516,947689.602656,2664.765214,0.730326,2667.099565,0.438787,0.024669,0.081222,6248.535462,1599.805278,653.412498,-1454.576072,0.037386,0.224357,-0.105994,7.934228
0.715436,-0.033805,7.544759,7172.232688,0.144527,-0.215733,-0.000492,0.738583,975717.008217,12673.225124,0.537174,765.285628,0.652294,0.016676,0.086934,7112.783030,4390.432205,1470.585176,-2689.594169,0.028465,0.732272,-0.132937,7.502376
0.552286,0.049695,8.307680,5187.485095,0.083120,0.103070,0.001211,0.536843,3776633.493181,19748.674760,0.975196,2566.683952,0.615812,0.012843,0.116382,5476.459924,2119.788789,-2733.282268,-1410.539516,0.024891,0.551894,0.363033,8.284897
0.584300,0.003516,8.247887,4264.427111,0.510940,0.175364,-0.011732,0.494177,549795.521667,17511.118944,0.854853,12338.827192,0.439223,0.012470,0.088660,4501.815302,1547.618764,-1687.372615,-1213.217219,0.029679,0.620638,0.338822,8.103681
0.628432,-0.101329,8.709904,6721.736743,-0.083501,0.376069,0.000812,1.306410,3065172.906575,18566.504522,0.318783,11028.607131,0.410380,0.020886,0.083036,6753.376109,1462.934382,1318.388273,-748.816810,0.000656,0.609063,-0.304377,8.734711
0.267808,-0.035516,8.977840,6102.941576,-0.224897,0.340324,-1.250159,1.059364,3372103.911430,16898.502053,1.207603,6563.034540,0.327016,0.017660,0.106666,6059.805261,1247.080633,731.500122,-1217.862640,0.033740,0.264203,-0.112210,9.045532
0.046554,0.037700,9.487255,4405.243543,0.262480,0.223650,-0.002851,-0.193794,1177107.705321,16775.213583,0.416347,18832.160083,0.225252,0.018232,0.098060,4387.690861,113.970841,-488.094817,-214.784032,0.006096,0.059228,0.144803,9.409207
0.531811,-0.003255,3.570197,6024.411657,0.104539,-0.071026,-0.002258,-1.466120,1294428.215984,7990.783987,0.823047,2984.392569,0.306570,0.023435,0.086443,5968.661233,939.272192,-1327.674432,-1031.622690,0.045105,0.554303,0.379734,3.539641
0.550097,0.036432,9.134389,2700.159343,0.550995,0.334712,-0.012325,0.619360,1803541.781073,15783.344041,0.588421,14117.404520,0.276177,0.011349,0.100264,2638.377998,832.038675,-313.619714,-487.080214,0.005233,0.585080,0.134349,8.971057
0.276800,-0.067652,4.054241,5301.027261,-0.510372,0.101687,-0.023753,0.741194,619125.866372,793.789485,1.158573,8323.091669,0.389584,0.022477,0.099951,5547.566357,856.362022,1572.773966,-1303.904995,0.090854,0.229446,-0.260239,4.202604
-0.458646,-0.110309,9.126590,3004.157601,-0.115619,-0.344258,-0.000812,0.034906,3409703.927701,1690.313639,1.262179,6998.007597,0.405189,0.023185,0.103004,2958.551190,-1178.940800,407.212410,269.226000,0.033018,-0.467974,-0.340819,9.159299
0.113503,-0.050715,9.160320,6757.203959,-0.160492,0.050965,0.000471,1.133372,3344837.363305,3593.403030,0.416958,12313.869465,0.319047,0.015544,0.096686,6673.355297,468.835882,889.712585,-344.528563,0.002335,0.110258,-0.166721,9.208866
-0.460158,-0.047659,2.740508,5212.688350,0.313262,0.037277,0.002716,0.466048,1380989.413853,11746.787936,1.298322,7378.074816,0.442985,0.022350,0.086749,5161.493606,-2505.261657,641.474155,318.433373,0.115397,-0.453829,-0.245379,2.649549
0.216897,0.052145,9.209128,2877.505113,0.109466,0.275548,0.000001,0.312381,870132.720751,18163.873678,0.600523,15350.840453,0.352097,0.015791,0.111716,3132.321118,464.946443,-849.414761,-423.692362,0.013772,0.220948,0.252689,9.177614
-0.775757,0.011237,7.874548,3416.178066,0.504356,-0.306758,-0.010446,1.216992,778928.038009,2514.174832,1.277489,16631.494445,0.408042,0.021057,0.096871,3306.907251,-2549.088638,0.513719,640.559051,0.091797,-0.770293,0.045268,7.724061
-0.022389,0.012156,6.626103,6226.998499,0.133743,0.316134,-0.383050,-0.465850,1997536.316451,18323.927076,0.890782,12561.549418,0.265815,0.023293,0.089672,6262.876812,-400.304302,-452.355779,-489.257177,0.043820,-0.010086,0.044470,6.585557
-0.776008,-0.077215,9.112684,2600.248859,-0.218600,-0.346261,-0.002260,-0.257201,640320.409159,779.670697,1.213379,18491.067324,0.500865,0.020757,0.090996,2646.510242,-2516.248932,162.511324,750.306439,0.070499,-0.778765,-0.251462,9.176014
-0.608236,0.031312,4.539893,6936.360311,0.146420,-0.098830,-0.002648,-0.234443,3984579.558550,6163.002465,0.477315,12727.976971,0.471721,0.012949,0.085853,6924.359199,-3159.333634,-457.281290,1292.485195,0.004422,-0.603698,0.239494,4.497103
-0.372643,0.024309,7.999019,3138.994893,0.101151,-0.344826,-0.001314,1.320917,2990602.500721,11066.777601,0.842895,14478.951803,0.281895,0.022417,0.096681,3082.934535,-842.537613,-115.634827,203.523367,0.016666,-0.367187,0.084676,7.969550
-0.766293,0.028908,6.087929,6455.834508,0.373530,0.293469,-0.010104,-0.458052,3624021.167902,12075.416532,1.025221,13725.630928,0.361211,0.019470,0.088802,6198.612825,-2790.376064,-242.507285,746.753983,0.046653,-0.761899,0.359389,5.982531
0.620587,0.040575,4.064796,7189.070812,0.102802,-0.422981,-1.513854,-1.343822,3816363.065983,14927.766515,0.920815,2232.482847,0.551104,0.011871,0.114866,7172.835385,3722.256506,-1570.217710,-2284.756416,0.031492,0.637931,0.154841,4.033417
-0.504267,-0.032634,6.061324,3348.490563,0.312315,-0.159742,-0.004618,0.300432,989559.376729,11371.153033,0.901821,10494.661876,0.578077,0.024162,0.086665,3479.058921,-2160.723221,297.008315,594.349643,0.048945,-0.494774,-0.143343,5.968835
-0.718308,-0.031732,3.421512,4753.503448,-0.324543,-0.117889,-1.475445,-1.002033,1550964.726427,13904.279076,0.599115,12165.896051,0.348611,0.021561,0.081853,4750.061619,-1815.752581,85.299854,530.953972,0.022171,-0.725016,-0.129070,3.517170
0.353456,0.022464,2.789154,6569.181789,0.126496,0.036591,-1.046044,-1.040037,3386739.455270,5554.089871,1.093510,20550.116037,0.414507,0.015430,0.103799,6676.142479,2722.840510,-1208.841615,-2000.662732,0.055556,0.379238,0.109582,2.750354
0.451770,-0.031963,3.307291,4369.704973,-0.058377,-0.538678,1.467633,0.329663,1236429.070257,8831.120912,1.216879,7824.038079,0.634491,0.012286,0.080588,4320.496879,2610.922568,1425.688165,-1782.917019,0.060902,0.449680,-0.148104,3.324871
0.039136,0.036239,6.740312,6122.503010,0.452737,0.076803,1.559320,0.551201,2071923.578175,11759.865696,0.811693,3037.520505,0.195897,0.015061,0.116465,6026.270901,90.710514,-593.170954,-485.934426,0.025833,0.064370,0.133017,6.606020
-0.720582,0.061884,9.028540,4364.650224,-0.372870,0.124137,-0.003030,0.216275,3364369.728624,11780.853400,0.998187,10155.104920,0.282699,0.010297,0.102606,4573.692462,-1767.338589,-168.503761,484.104287,0.031490,-0.724045,0.235843,9.137497
0.182882,0.002706,8.359973,3592.885164,-0.163947,-0.224166,-0.000648,0.299758,969905.314793,15207.924110,1.135992,9793.565912,0.274261,0.014111,0.109942,3520.357973,692.817438,-56.559295,-694.850971,0.028671,0.183291,0.009949,8.409410
0.292601,0.015762,3.599523,4337.777914,-0.556228,0.316884,-0.579776,-0.788530,1902479.487493,16283.906092,0.893398,8914.832875,0.615637,0.010911,0.112967,4317.201257,2613.136349,-667.829426,-1540.019700,0.026223,0.243124,0.046113,3.765783
0.636085,0.032273,8.492212,5623.423006,0.047245,-0.112144,0.000003,-0.610167,1109930.792656,1451.157958,0.381573,13334.419732,0.480814,0.017977,0.085868,5373.206056,2125.232142,-1031.337598,-1266.113336,0.008139,0.644408,0.180678,8.477927
0.543712,0.035784,6.937075,3228.019161,0.006237,0.073103,0.001254,0.372496,1234200.721630,3093.310139,1.085470,6727.785529,0.504026,0.017568,0.103958,3135.170488,1072.162176,-1090.317147,-824.865811,0.030747,0.545567,0.298929,6.935535
0.432490,-0.099586,8.173894,4400.685025,0.259624,0.202683,0.257711,1.450096,1123474.092381,1908.630504,0.981818,9481.526830,0.109401,0.016996,0.102253,4307.273490,392.069431,638.738451,-622.406694,0.030595,0.428129,-0.355668,8.102244
-0.338145,0.025618,4.339102,6247.003649,-0.343000,0.262978,0.897589,0.686876,670654.092500,6433.462994,1.088369,19677.215737,0.337715,0.019094,0.117461,6404.770528,-3379.329862,-712.704216,422.872151,0.113329,-0.349831,0.106419,4.442074
0.131024,0.046494,9.492910,5935.245251,0.518431,-0.184496,-0.010395,-0.185879,2587738.605345,2461.198761,1.154406,6449.509175,0.418651,0.013831,0.117141,5748.831139,761.274976,-1421.040795,-956.266673,0.036140,0.152259,0.163939,9.339263
0.333094,-0.070600,6.637256,5728.092474,0.502647,0.136470,0.494761,0.849024,3119235.595578,16104.339516,1.046651,15275.384469,0.371118,0.022656,0.082732,5617.735760,1053.874414,1613.058682,-1061.058408,0.035982,0.357093,-0.286667,6.492934
-0.247935,-0.080840,4.650732,5672.686042,0.552506,-0.168073,-0.004147,0.078598,1500420.544161,13621.552807,1.230929,9246.931793,0.221544,0.023725,0.113381,5787.097523,-1235.060896,826.522021,-175.715756,0.092537,-0.227138,-0.309890,4.492550
-0.735006,0.023160,8.344333,3858.226223,0.089165,-0.357337,-0.720094,-0.307426,1173868.422015,18138.979036,0.797665,20222.538619,0.597372,0.023750,0.100849,3821.970795,-3183.210653,-80.532118,1163.433906,0.032028,-0.732826,0.075691,8.317420
-0.155986,0.028144,8.345758,3541.140390,-0.297515,0.126027,-0.002277,0.571963,3215079.606432,3266.645805,0.515004,8099.324421,0.290257,0.021731,0.119087,3541.766489,-310.703999,-146.245464,65.097389,0.002711,-0.160482,0.087774,8.435035
-0.387421,-0.101460,8.105956,2719.547281,0.043078,-0.247081,0.001740,1.402048,1100350.081213,8748.656021,1.209699,18057.572505,0.472268,0.018451,0.112701,2731.022340,-1676.415487,680.154767,458.915364,0.044534,-0.392784,-0.308895,8.094710
-0.268256,0.065241,5.026826,6391.876401,0.057609,0.171171,-0.000148,-1.382436,918474.814623,3914.588647,0.737488,5151.911088,0.114733,0.018952,0.119321,6344.278803,-652.952175,-467.665577,-480.311467,0.064472,-0.270470,0.369823,5.009903
-0.783165,-0.080331,6.247745,5787.764781,-0.015514,0.006626,0.002339,-0.085351,1209076.817394,16577.328512,0.798690,7289.719814,0.609863,0.024133,0.102682,5735.944610,-4026.911198,289.484842,1313.997338,0.050033,-0.784636,-0.276448,6.252082
0.165430,-0.082416,5.697484,6341.890533,0.157327,-0.094744,0.000957,-1.270005,1912833.485220,9173.071752,0.690534,13917.734858,0.139841,0.020413,0.111964,6364.368379,310.111137,903.666842,-610.827110,0.025322,0.169061,-0.265145,5.651007
0.257015,-0.081992,2.893593,3012.860152,-0.204935,-0.361761,-0.006164,-0.217529,2431197.416548,19754.826251,0.999620,1881.274871,0.492928,0.012555,0.095058,3058.266340,670.253728,1202.999708,-577.746125,0.029279,0.225770,-0.271369,2.952585
-0.443512,0.035302,3.221441,5285.096020,0.249601,-0.361221,-0.009464,-0.273225,508966.436127,9992.691734,0.547249,16442.435284,0.643181,0.020377,0.109302,5209.467379,-3727.330640,-602.624380,1173.472896,0.049151,-0.428809,0.157386,3.147295
0.675907,-0.006593,3.840558,2940.187393,-0.474239,0.304873,-0.016679,0.429676,966778.041467,3096.969031,0.738995,12131.391206,0.175453,0.020451,0.080401,3060.162005,763.084571,51.843892,-625.584576,0.027358,0.626605,-0.032641,3.983063
0.323064,0.043789,4.735395,7407.749801,-0.049646,0.400243,0.003770,-1.027800,2056865.699776,2032.883098,1.074307,13997.331328,0.228983,0.016117,0.092246,7249.859319,863.679799,-1825.173490,-1316.448981,0.064659,0.318329,0.328950,4.748543
-0.145130,-0.029612,7.257070,6477.587250,0.409174,-0.374914,-0.003556,0.289730,1489753.510284,1625.498409,0.452103,7497.251074,0.310944,0.011941,0.092867,6535.126089,-1189.744987,784.778395,225.119893,0.012733,-0.126773,-0.116490,7.135249
0.045591,0.050470,5.527480,3083.445808,0.103531,-0.080185,-0.000166,0.136167,3512453.375623,13514.551114,1.201175,6301.392383,0.387049,0.024870,0.108661,3199.357870,-42.927983,-817.834586,-283.713891,0.033618,0.051208,0.273149,5.497643
0.214605,0.007517,4.095966,4458.003651,0.416698,0.298340,-0.016981,-0.908075,3593949.747138,5108.812443,0.302700,2790.537095,0.332021,0.017302,0.108239,3538.502649,297.035833,-349.832291,-145.844816,-0.001894,0.258827,0.198251,3.972823
0.647364,0.044365,8.343172,6604.102719,-0.046458,-0.070598,0.000638,-0.241534,772259.905625,10401.481795,0.393185,12599.561656,0.360338,0.014166,0.102097,6665.272675,2348.201297,-1020.544578,-1475.223289,0.012478,0.649239,0.163261,8.356725
0.609166,0.027721,7.901964,5056.300244,0.537981,-0.243548,-0.014914,-0.747414,3823816.046742,17821.322821,0.931650,14549.539850,0.388727,0.013526,0.097476,4977.420348,1518.438858,-1597.566165,-1069.833000,0.020717,0.641233,0.340541,7.749082
0.162193,0.051584,3.282874,5882.755149,-0.127347,0.320697,0.002912,-0.864158,1522580.083842,10619.138611,0.998019,1749.815168,0.452000,0.019603,0.100808,5834.291825,150.473638,-2177.947964,-850.850018,0.069656,0.146606,0.364529,3.317946
-0.177839,0.056133,2.795356,4593.007720,-0.362949,0.201906,0.003403,-1.554040,2845777.800849,294.869228,1.059726,12399.798315,0.156877,0.020160,0.106793,4257.189344,-626.193675,-615.355082,-131.706630,0.047019,-0.207739,0.256815,2.899462
-0.592885,0.022941,3.731815,5980.591474,0.109837,-0.170506,0.001993,-1.378431,2876635.297309,6117.193988,0.731326,17979.923845,0.107203,0.020303,0.081090,6233.234235,-1165.552488,-264.037978,156.409952,0.025851,-0.589263,0.374390,3.700169
-0.211703,-0.031547,8.624525,5282.176831,-0.018954,-0.437241,1.315466,-0.140256,1770316.453378,18806.075295,1.183535,19419.391366,0.243754,0.013455,0.081144,5307.109020,-1758.333352,720.969377,104.037234,0.051097,-0.209160,-0.131162,8.630060
-0.071344,0.031484,6.202193,5193.907692,0.178850,-0.374981,-0.001528,-0.716444,3461123.074083,18306.685407,0.407441,12477.605866,0.326718,0.013965,0.103759,5032.265719,-324.229621,-502.892427,85.015962,0.000627,-0.059601,0.128873,6.148515
-0.442843,0.045809,8.085318,5495.756336,-0.375452,-0.147852,-0.001931,-1.170577,3162989.885133,11319.743562,0.593468,5446.796818,0.106770,0.010728,0.100015,5491.833762,-644.968265,-143.547286,103.688027,0.007596,-0.449275,0.175020,8.195175
0.675008,-0.105136,7.792876,3144.353469,-0.114243,0.136086,0.001225,-0.492216,3174585.796146,837.572017,1.253143,15889.655333,0.492054,0.020765,0.113214,3112.736438,1165.665430,1219.932841,-798.558322,0.021274,0.647756,-0.345991,7.824667
-0.526181,0.039720,8.456419,3633.393701,0.275730,-0.294157,-0.003673,0.042181,2424612.594086,9794.363448,0.646492,4173.532404,0.569978,0.010135,0.090627,3629.055108,-2140.296630,-526.317723,817.435464,0.011184,-0.522232,0.303551,8.377461
0.419119,0.075956,3.239938,4813.482502,-0.249275,-0.192690,0.003894,0.483379,2909749.384483,3627.313899,0.912122,14907.443898,0.189890,0.018040,0.111089,4966.980202,717.478624,-1011.282978,-751.560761,0.033316,0.381253,0.314540,3.311313
0.173127,-0.000515,9.061215,2985.397305,0.539305,0.683876,-0.010002,-0.351884,3891694.675436,17514.282982,0.325708,11272.748593,0.652746,0.024742,0.103560,3123.068454,516.161881,-110.499566,-247.082766,-0.002034,-0.184306,0.028682,8.899239
-0.442382,-0.053222,9.030753,7462.087249,0.356260,0.015725,-1.761316,-0.288621,3825362.983235,5539.603661,1.253945,15258.175291,0.646394,0.018556,0.104229,7470.221941,-5633.128048,1247.495957,1679.215240,0.060962,-0.435309,-0.191640,8.925470
0.197476,-0.080175,9.383226,4843.498797,-0.180225,-0.369691,0.001412,1.033258,2155496.881599,10832.886339,1.047945,12668.190978,0.488206,0.017651,0.115406,4959.048377,831.658801,1861.253934,-830.891905,0.029017,0.185874,-0.253806,9.436145
0.296983,-0.012660,7.759406,2996.859060,0.212528,-0.286153,0.560749,1.024093,3201647.644979,7225.633643,0.925985,12782.364348,0.581041,0.024197,0.105456,3073.699197,1107.263613,224.330411,-704.436819,0.013188,0.315473,-0.045169,7.696671
-0.431929,0.039731,8.212562,2891.353475,-0.183599,0.340688,0.000611,-0.689801,2765497.003912,13086.532475,1.113420,14574.590073,0.365517,0.016112,0.080334,2837.665473,-1372.815558,-429.571839,389.148347,0.026910,-0.434560,0.254518,8.265370
0.723027,-0.051220,4.911616,2853.567793,-0.051570,-0.315914,-0.000066,0.843681,3193675.650761,1889.729996,0.506570,6357.504330,0.640259,0.021189,0.119835,2920.000823,1412.158871,612.782920,-709.632353,0.001721,0.720754,-0.175134,4.927339
0.039845,-0.069534,6.804807,5437.634547,-0.060048,0.000063,0.000860,1.033317,1506837.302994,3637.466568,0.688532,5193.065772,0.511161,0.022098,0.116101,5125.030728,10.658326,1448.204320,-351.272853,0.021366,0.035934,-0.215543,6.823429
0.467884,0.016890,4.515056,4395.763601,0.203976,0.381976,-0.003998,0.730770,1371107.995329,19120.907521,1.161286,9275.990499,0.610831,0.010687,0.087444,4424.688707,2025.511696,-2354.949850,-1466.341096,0.049550,0.492541,0.298819,4.457276
-0.254746,0.043744,3.020097,5477.311298,-0.048385,-0.067357,0.002095,0.243647,3592811.929235,5094.853392,1.158537,9418.722211,0.426287,0.022939,0.099589,5567.362687,-1862.492170,-1423.164435,225.967708,0.059870,-0.259249,0.350176,3.033928
-0.374369,0.041208,4.992194,4082.827070,-0.280027,0.247363,-0.002844,0.971002,1365068.866295,7313.444592,0.969927,12413.366705,0.611716,0.019488,0.108920,3962.409093,-2681.910923,-769.940811,838.607174,0.044241,-0.382554,0.175000,5.075711
0.459025,-0.081884,3.477916,5730.604093,-0.147317,0.147575,-0.007126,-0.428030,2760811.679644,5095.783985,0.934152,20052.148288,0.505189,0.010418,0.114748,5852.093887,2804.367566,2645.937901,-1704.787727,0.032970,0.435626,-0.254419,3.520283
-0.284037,0.022885,4.579738,5342.349115,0.256794,0.065646,-0.002556,0.438073,525499.901847,14226.287648,1.203200,13446.173226,0.109574,0.011822,0.108040,5536.402501,-1483.997333,-233.613617,-359.953130,0.126991,-0.267929,0.093382,4.503397
0.740821,-0.023931,5.250279,3987.955161,-0.517601,0.226529,-1.294763,0.331942,1167620.043857,14210.174722,0.835029,8763.733241,0.349959,0.014218,0.082323,4058.296689,1525.612019,358.711728,-1102.958216,0.029319,0.700150,-0.100486,5.404882
-0.142445,0.043004,8.000051,6059.020859,-0.459056,0.181425,-1.673435,0.771971,2467378.574770,441.158039,0.728540,8945.528151,0.572366,0.020918,0.116052,6273.947057,-1772.434481,-1406.466140,411.452848,0.020275,-0.153761,0.142594,8.136955
-0.305512,0.017939,5.990361,4798.117346,0.347233,0.353454,-0.006648,0.999886,2552744.933984,3156.417698,0.428870,7199.883943,0.607629,0.010945,0.084446,4727.734492,-2235.121635,-855.495967,930.294541,0.003744,-0.289838,0.179182,5.888521
-0.137286,0.036544,8.184253,2542.954008,0.066992,-0.193612,-0.000280,-0.505178,3253719.513973,15950.979502,0.898689,1020.545771,0.204817,0.013088,0.107193,2551.708384,-241.924621,-176.237582,-25.928850,0.011663,-0.131866,0.127029,8.163894
-0.518791,-0.007606,3.895856,5171.196125,-0.412816,0.068861,-0.012938,0.532810,3375134.064343,8500.355800,1.140755,3481.269821,0.610265,0.013607,0.115761,5148.618990,-3590.200844,31.492780,1211.720367,0.042838,-0.530621,-0.025715,4.020172
-0.630394,-0.015194,6.935373,4861.689679,-0.444374,0.111383,-0.009215,-0.474095,3702821.413861,4400.760568,0.652913,6356.759289,0.335826,0.014730,0.083042,4869.438637,-1641.583271,71.365620,553.126731,0.011235,-0.635188,-0.076972,7.068043
0.271565,-0.032247,7.398536,5444.287857,-0.034115,-0.246058,0.000002,0.941173,2098006.176250,5482.969365,0.498495,9791.401297,0.134645,0.017157,0.080689,5446.210863,456.563555,330.131239,-481.108544,0.008894,0.274756,-0.145477,7.409523
0.338963,0.142205,3.893717,6260.876818,-0.118952,-0.191941,0.012653,-0.964195,3884970.765398,5545.559577,0.394529,10086.768503,0.116144,0.019712,0.100677,6035.922534,209.362552,-498.437293,-251.782585,0.002385,0.298483,0.386924,3.926027
0.153561,0.009903,5.372833,4838.426152,0.383126,-0.142933,-0.008811,-0.247334,3372641.694519,10923.809317,0.761451,17767.501505,0.353736,0.019209,0.104049,4859.675726,926.042742,-225.403501,-669.272623,0.013666,0.186046,0.035167,5.257769
-0.525018,0.024405,2.818481,4213.088089,0.071811,0.227346,0.000123,0.200826,1318082.110098,16688.503419,1.175066,13758.067004,0.253801,0.017249,0.095836,4251.307202,-1645.025465,-465.949486,184.559866,0.097582,-0.520991,0.391340,2.798730
-0.282788,0.070723,8.045752,4247.431515,-0.497481,0.109383,-0.005576,-0.416825,3355617.845042,10165.792397,0.809833,10945.282632,0.110312,0.015163,0.114857,4179.572958,-534.831485,-294.687905,-17.255940,0.017485,-0.296780,0.235753,8.190480
-0.473577,0.029176,7.265022,6364.573890,-0.129866,-0.229630,0.000495,-1.040371,662328.368935,14589.658532,0.831300,17276.978609,0.156601,0.020593,0.083249,6371.249691,-1897.409435,-309.829956,-3.254356,0.068063,-0.474488,0.156858,7.302589
0.734213,-0.051071,8.119684,7278.343622,0.147353,-0.150263,0.005742,0.696756,1764912.552923,7486.470725,0.957416,17413.785318,0.454774,0.023615,0.087935,7679.429157,3055.967306,1662.151253,-2335.404070,0.041694,0.745083,-0.208523,8.076878
-0.278877,-0.007024,3.613603,4418.777878,0.328211,-0.226319,-0.009448,-0.968378,2461572.904668,4830.523640,1.257724,6802.956794,0.381506,0.010733,0.104622,4479.577757,-1939.180292,227.409395,295.628813,0.070112,-0.254335,-0.037269,3.514283
0.285021,-0.007606,7.316822,2816.083533,0.505404,0.017786,-0.013213,-0.468633,2905812.049528,12687.640498,0.559980,12229.979356,0.371354,0.017397,0.081365,2716.728058,302.965266,-722.837546,-226.611001,0.004141,0.318726,0.376266,7.175210
0.481972,0.019029,6.603885,6444.338876,0.463627,0.431978,0.452176,-0.178359,2061610.720496,7915.347028,0.987055,13967.278287,0.270267,0.021802,0.082262,6606.747735,1729.105391,-513.522589,-1558.975805,0.040515,0.522319,0.097165,6.465354
-0.332440,0.050692,7.894841,4971.589658,0.212357,0.135926,-0.002564,-0.856089,1980218.819261,12535.524367,0.624648,4329.323507,0.255723,0.010291,0.109623,5286.137068,-1116.749611,-686.765562,189.885101,0.018840,-0.330244,0.384131,7.835180
0.218989,-0.072244,4.199876,6597.995396,0.316304,0.139879,0.000519,0.052218,1177534.751863,9482.808958,0.710000,14996.015627,0.346646,0.014653,0.108439,6454.498747,1014.482436,2077.259745,-1109.861173,0.042979,0.242518,-0.253249,4.107957
0.393302,-0.017661,2.951271,3222.569782,0.123315,0.108422,0.957031,-1.306802,2474767.158852,1814.682246,0.765496,3696.743729,0.167017,0.019935,0.080601,3153.078086,362.662845,118.992961,-393.660056,0.022726,0.419044,-0.088649,2.913346
0.401092,0.082954,3.144631,4641.286856,-0.505467,-0.268131,-0.007795,-1.566155,2035840.196173,12185.346229,0.830401,14766.215914,0.320049,0.016488,0.117878,4610.647455,1125.682218,-1292.236553,-892.045345,0.029461,0.333407,0.253354,3.290317
-0.390730,-0.001074,6.487255,4712.965935,-0.457614,-0.225161,-0.009256,0.866657,1847911.771300,19185.717888,1.232984,8149.986527,0.439448,0.021118,0.093260,4690.410891,-2225.109522,-24.878949,432.607620,0.061311,-0.399751,-0.004993,6.625072
0.392929,0.018253,4.736994,6607.636701,-0.371493,0.309174,-0.006259,0.615147,1057587.780636,4081.334747,0.919519,4539.434762,0.290997,0.017813,0.090393,6776.768945,1612.607918,-551.857287,-1609.105996,0.060459,0.369151,0.079010,4.848569
0.064480,-0.027277,8.653021,3238.282867,0.289609,0.030146,-0.001803,0.390867,1261966.570119,172.531060,0.936266,14073.003894,0.606463,0.015677,0.094083,3185.010614,349.759256,1026.288863,-476.207106,0.026384,0.080346,-0.117602,8.567097
-0.030668,0.003116,3.334323,4735.745910,-0.236257,-0.200648,-0.005034,0.338978,3897187.041931,17976.830480,1.007894,11697.456868,0.107851,0.017589,0.094306,4753.133490,-242.178594,-133.178689,-238.908595,0.030525,-0.045017,0.014714,3.405542
-0.573459,-0.016839,8.298435,3197.122421,-0.336731,-0.074604,-0.004284,0.386952,1853656.929177,1275.079371,1.157782,13727.015892,0.554137,0.022739,0.099068,3185.041027,-2263.885905,86.088610,697.292435,0.042172,-0.576207,-0.060704,8.399557
