slip_ratio,slip_angle,velocity,vertical_load,steering_rate,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy
0.850157,0.274198,7.386236,4939.028746,0.228685,3761042.473325,2955.665159,0.911659,4052.851279,0.286816,0.020660,0.082705,4704.378345,1030.675785,-675.550331
-0.065471,0.597260,5.702977,6422.854882,0.325145,552100.750043,4846.336420,0.337266,17604.473649,0.352901,0.016993,0.093987,6721.712783,-1115.943665,-2234.736984
0.502306,0.092810,5.243639,6181.996761,0.055091,2074153.888364,17800.458911,0.465639,13012.808255,0.595097,0.024598,0.111165,5678.829087,2520.865904,-718.578644
0.645454,0.288709,7.024639,4043.705553,0.154972,2208291.848557,13554.155309,0.750818,2368.298575,0.639172,0.017201,0.083222,4142.518124,1853.630767,-1545.421014
0.972567,0.414218,7.213088,7347.749345,0.217588,596324.405483,18155.452888,0.765315,8438.653166,0.583615,0.019089,0.111336,7323.302406,3212.643207,-3333.400361
-0.997066,-0.320554,8.036440,4101.336253,-0.177878,3179340.830131,14766.519785,0.372189,17429.666559,0.245408,0.014889,0.109784,3120.257550,-914.335601,2.430713
-0.283449,0.530532,7.538063,5591.858760,0.395608,3226648.397393,13121.433429,1.151744,20072.257332,0.362137,0.010139,0.083522,5430.355432,-2251.906572,-1837.851106
0.815771,0.402440,7.273627,3214.037558,0.235924,3494310.240750,19196.716396,1.296744,1865.345202,0.237338,0.024416,0.103806,3297.983772,436.258437,-483.920369
0.782366,-0.056513,5.391677,6991.120315,-0.038188,1042498.652900,10490.061337,0.698488,6773.630172,0.295390,0.013698,0.110642,6867.911090,2125.604754,279.693044
0.276431,0.332772,4.944082,6814.491534,0.361354,1153565.146362,13226.214676,0.696040,1955.358925,0.108993,0.010390,0.110802,6818.740367,266.155652,-683.757712
-0.839180,-0.077306,7.401571,4913.542283,-0.053108,1173775.063405,2611.999497,0.791168,4727.558008,0.475475,0.013856,0.116096,4875.983123,-2734.187117,37.995523
-0.123430,0.291659,5.553017,6412.058608,0.222432,1503996.897060,983.348491,0.558431,3695.120552,0.489224,0.020560,0.101853,7563.515639,-1603.550491,-2137.290518
0.258035,0.486087,2.212271,6278.253591,0.246749,2244571.577041,2691.644342,0.904614,9442.496273,0.411856,0.022101,0.095623,6085.600501,257.006531,-2520.535156
0.434597,0.550473,8.062706,4415.982774,0.530008,1637014.354222,9221.583947,0.531445,4702.892680,0.247821,0.017782,0.106344,4826.510870,273.587077,-1020.805589
0.368556,0.073065,8.028029,4121.388085,0.076403,3465410.247621,17231.223081,0.879057,16956.798118,0.202773,0.013356,0.083115,4081.770206,957.989112,-271.543307
0.641674,-0.039053,9.428067,2920.695056,-0.019569,3695687.604708,15540.851302,1.046888,20008.200884,0.270862,0.024002,0.082474,3012.702659,913.862004,93.047389
-0.923205,0.342711,3.741651,6750.896956,0.487254,1117052.411199,11248.892780,0.373770,15270.619258,0.421893,0.020227,0.089413,7348.518994,-3310.049725,-23.605404
-0.856706,-0.156369,4.595747,6473.112739,-0.205688,2653932.368457,6453.732335,0.746829,8778.594919,0.602087,0.011308,0.095530,6042.667353,-4430.119160,109.613250
0.888721,-0.159360,4.954125,6754.417496,-0.081312,1073459.432299,2350.361107,0.334427,9736.787779,0.496079,0.023499,0.114738,6594.204172,2871.454060,997.133200
-0.473742,-0.161759,8.348975,6333.532328,-0.081340,826430.978092,11105.641945,1.091113,11911.512608,0.213962,0.010266,0.119434,6382.252845,-2239.800887,353.831855
-0.340830,0.200803,7.250754,7096.708349,0.114471,3913784.694394,3543.689134,0.820637,7054.044056,0.596067,0.018314,0.090097,7317.631654,-3862.888008,-1338.709370
0.284980,-0.362800,9.488373,6442.764276,-0.560000,3720294.746193,13149.869127,0.555549,16359.945195,0.537474,0.017284,0.085598,8165.280320,1741.969671,3769.904778
0.558991,-0.225260,7.182647,7073.429928,-0.146671,3209708.990989,12793.125605,0.340756,3270.980100,0.345278,0.010045,0.098276,6538.713417,1547.400360,1033.091968
-0.760437,0.155006,3.123538,7291.380726,0.216660,3813979.815125,18084.102242,0.373739,4099.587463,0.534727,0.021688,0.101578,7844.964321,-3272.903902,-140.093651
-0.855351,0.409110,2.816123,4775.171195,0.319496,3228011.529775,7175.170261,0.508016,1340.666695,0.346790,0.011022,0.086351,4820.874448,-1620.263724,-71.636965
-0.143146,-0.497311,5.774037,4884.525573,-0.560000,3655233.269668,2394.741520,0.771106,13484.814843,0.571548,0.011602,0.098886,5247.402947,-1594.952646,2855.275998
0.627978,0.457650,6.229212,4748.063796,0.273242,1598466.305479,860.720677,0.381262,7246.692871,0.606841,0.022280,0.091032,3570.514800,815.607621,-1306.081532
-0.914955,0.160003,8.493226,6889.159915,0.127232,3434341.972212,15261.839762,0.607513,14626.281708,0.463907,0.012950,0.111075,6280.714024,-3530.464593,-46.762296
0.450557,0.497867,4.373900,4053.053817,0.560000,2403934.036917,18955.983697,0.926167,11609.059294,0.140339,0.019957,0.118024,3642.930013,249.641021,-740.081599
-0.410127,-0.273611,4.203698,4667.245845,-0.302855,2631725.747113,13557.883917,0.422165,12931.337320,0.145871,0.014113,0.110008,4753.008558,-693.561995,276.467748
0.720364,0.504944,5.638007,4718.476359,0.378953,1774801.075287,2621.072650,0.857776,10643.431811,0.620651,0.024459,0.108839,4387.323405,1375.191026,-2402.387982
-0.733592,0.378632,9.064158,6607.582753,0.297601,2194661.639142,5456.367680,0.451310,18723.430538,0.110233,0.023623,0.080056,6671.008513,-1028.316924,-125.157296
-0.737848,0.044672,5.422692,3196.839168,0.032123,763109.417319,5167.627517,1.152989,12085.902635,0.497579,0.011929,0.102661,3344.948429,-2701.856278,-36.609297
-0.504340,0.163297,9.965777,7161.004536,0.170846,3458175.936520,8565.706104,0.497194,9763.379262,0.307089,0.010848,0.106179,5994.469779,-1842.463988,-279.339644
-0.095643,-0.461009,5.155601,5426.941598,-0.538436,3002261.498422,7688.263548,0.832123,12010.348301,0.575901,0.014516,0.097510,5377.834913,-1259.015028,2931.764128
0.325525,-0.068520,8.961459,6347.743880,-0.035277,2308245.633055,1878.739981,0.595297,15285.928876,0.403866,0.010541,0.097002,6036.172920,2309.624003,663.918994
0.014242,-0.215799,8.534943,3243.891066,-0.135147,2699979.064215,7016.885318,0.852661,18766.795782,0.595070,0.018891,0.087041,3098.133930,-93.432633,1305.164794
0.291794,0.040757,4.567401,3047.895657,0.025596,2895616.283452,8274.796086,0.529125,9985.394607,0.483427,0.019138,0.088927,3708.549963,929.796465,-169.360249
0.705900,-0.292734,3.499227,5199.305336,-0.551707,3562785.822401,11352.107347,0.462970,14804.393825,0.192531,0.010248,0.118479,4397.570013,837.223777,621.558878
0.425412,-0.017113,3.413923,6401.007093,-0.016040,1041181.669335,12917.236384,0.793205,11642.422470,0.532138,0.015364,0.104475,6591.405773,3569.982471,214.996653
-0.396694,-0.521280,6.888287,3438.273547,-0.399513,1515782.927796,7767.490003,0.347145,8287.840909,0.417893,0.019038,0.095725,2101.963774,-495.806679,326.845743
-0.810756,-0.266167,7.131427,5027.200363,-0.173337,3195137.573630,16927.061004,1.054084,12308.197318,0.197343,0.022316,0.087909,5152.293420,-1568.838248,92.405016
0.885313,0.572714,3.489260,4493.430400,0.286501,3066123.695896,4531.379492,0.606713,20243.823263,0.571174,0.024916,0.083734,4778.110244,1448.438601,-2608.851507
0.916134,-0.553715,2.087497,5731.621132,-0.384757,1533968.627116,16078.151663,0.931224,12449.284011,0.566300,0.023796,0.116388,5544.624692,1976.732810,3105.220440
0.608208,0.237876,6.178718,6442.722425,0.137077,846891.427437,3619.437543,1.286388,16386.784160,0.499969,0.020846,0.112109,6494.974693,2748.527895,-2082.558016
0.627243,-0.584883,5.341918,6476.333163,-0.330908,2224347.143673,11942.598298,0.728547,12024.400015,0.198957,0.019798,0.103571,6314.579744,556.794652,1417.490017
-0.213651,0.131285,4.285400,6701.789458,0.131750,1864371.597473,18189.071161,1.280801,1200.417219,0.141909,0.020109,0.101130,5953.490741,-673.155184,-236.402913
0.374658,0.338433,6.054934,6339.402959,0.470423,2894536.429081,11859.003529,0.822134,12609.258109,0.554042,0.014494,0.113495,6390.740764,1837.334996,-3126.388539
-0.571986,-0.083692,8.411773,5277.497924,-0.124316,2064719.430191,9299.123974,1.096609,684.605135,0.170486,0.014791,0.118416,5445.375369,-919.069362,53.487470
0.225795,-0.038959,8.742420,5233.330023,-0.020827,926472.179270,13069.144018,1.092533,2097.550475,0.295769,0.012735,0.098107,5194.495824,862.436578,214.585062
0.200562,-0.270733,6.422020,7459.666635,-0.276847,911819.298878,19954.162725,0.891013,6172.289839,0.243050,0.024731,0.102493,7445.153767,545.027194,1310.468757
-0.296326,0.024368,8.245550,6303.624985,0.017277,3306753.887011,6412.343217,0.626421,16527.811580,0.139670,0.016353,0.111401,6047.421132,-955.090512,-53.564150
0.557023,-0.593736,3.914960,5890.244599,-0.390649,1126151.803465,7709.483010,1.256829,17642.001762,0.166913,0.014521,0.096071,6036.292502,551.307980,1939.969178
-0.817138,0.192760,4.967011,3697.088123,0.099042,2456444.730493,3961.238124,1.122763,18300.990815,0.476815,0.017553,0.101572,3528.881053,-2718.141346,-101.518452
0.665617,-0.366775,7.434442,2643.414345,-0.210600,909175.481645,6508.204085,0.892407,3821.722688,0.109387,0.024981,0.089843,2745.053717,211.015730,231.176129
-0.803921,-0.477251,7.073443,5500.420518,-0.243638,3701211.548892,9403.706582,1.256938,6507.909708,0.640983,0.012970,0.098765,5867.951612,-4532.106702,487.957949
-0.793815,0.242066,6.654838,6610.876180,0.283424,1188498.552348,9223.457741,0.617755,11262.650362,0.432958,0.019251,0.112661,6687.252704,-3246.452205,-164.781953
0.980902,-0.363749,7.658176,4244.997778,-0.306141,1728629.951084,1786.031418,1.261529,17854.933634,0.246413,0.022054,0.113693,4018.466526,1136.896552,956.254403
-0.655832,0.196405,4.362776,5343.854394,0.116201,3097373.858121,14960.184224,0.539732,10717.054749,0.657374,0.015736,0.091281,4944.360612,-3359.420745,-320.473355
0.364125,-0.287173,9.731826,6995.275961,-0.281211,1769199.498675,16450.248410,0.558773,2265.595254,0.533737,0.019788,0.115091,6465.536480,1694.245059,2127.120967
0.586709,-0.116472,8.117531,5413.676161,-0.063732,3075586.144032,15337.835651,1.196989,4073.111915,0.384321,0.017700,0.115244,6286.143324,1905.699649,634.452413
0.844943,-0.463296,6.445279,6754.337148,-0.559804,1733700.254588,1028.847385,0.931553,4241.769719,0.264972,0.022349,0.109156,5873.615161,972.384840,1242.174454
0.966919,-0.338720,3.496339,5169.327046,-0.196530,1161484.700499,15019.544068,0.332122,9265.704133,0.342437,0.013667,0.089748,5186.136416,1432.084962,1086.445819
-0.617792,-0.107130,3.723074,6339.569979,-0.057684,3454674.268588,4641.318590,0.336571,14294.722504,0.641777,0.024968,0.084717,5845.684139,-2550.472051,172.216391
-0.714387,-0.258254,7.833147,4840.042633,-0.154085,3439835.388170,10674.168449,0.360068,2436.402809,0.560850,0.022263,0.107148,5496.143204,-2374.430050,245.169030
0.291802,-0.220506,6.078919,6872.820104,-0.159395,2622573.884262,8579.090448,0.777436,1971.051028,0.298296,0.024702,0.103444,6734.712208,909.823844,1010.021918
-0.002203,0.199004,4.456122,7196.266743,0.295699,1346098.481343,16388.875808,1.162250,14356.063194,0.137347,0.023343,0.101821,7147.773378,-512.859406,-1011.894708
0.415682,0.418617,8.891594,2506.167324,0.328247,957144.833385,4760.350081,0.341923,8375.552794,0.115041,0.014301,0.117223,2181.627671,125.188224,-254.224267
0.281599,-0.245897,2.704275,3348.960365,-0.461570,2380802.866810,484.680859,0.502806,17379.139238,0.203268,0.020540,0.109171,3719.731859,417.469359,461.488560
-0.562609,0.026998,3.962444,6871.887271,0.019703,1544801.538131,14921.522567,0.952660,10453.920616,0.447894,0.022623,0.092772,6871.364619,-3600.829723,-67.143030
0.467783,-0.119159,3.294064,2568.181915,-0.172600,3716364.915507,16318.777532,0.374632,13032.056128,0.571224,0.023302,0.102260,3386.943788,1016.007479,376.561671
-0.425636,0.470638,2.186635,3775.682644,0.340990,3778965.071456,12051.063302,0.493439,9544.724435,0.370637,0.019568,0.118109,3775.204364,-831.929188,-369.096558
0.815498,0.528710,5.139130,4800.079091,0.390339,1889540.459997,5795.008734,0.578672,20098.376213,0.459150,0.018440,0.101588,4696.978451,1297.123596,-2166.102312
-0.956443,-0.196886,6.716392,3130.135296,-0.121381,2662402.386909,12951.754673,0.554403,1281.386258,0.167991,0.024197,0.087869,3207.018380,-458.014849,4.308110
0.106940,-0.273910,7.211670,6924.370483,-0.139169,3051838.459213,10872.509186,0.777467,712.639354,0.203589,0.011314,0.096841,7143.715462,221.202558,1175.152440
0.183831,0.089713,5.918493,4510.085935,0.094824,2353203.882950,528.821681,1.038667,13892.726226,0.198654,0.021504,0.091355,3676.737903,454.785552,-312.651364
-0.607997,0.417130,7.676489,6765.792140,0.233254,3835062.872595,12899.548252,1.078410,12573.030679,0.615184,0.011299,0.092841,6793.385072,-5084.751058,-1124.514392
0.494311,0.060881,8.953139,2839.397489,0.051092,1973541.362200,8093.113387,0.498944,6330.944677,0.230505,0.022795,0.082388,2994.898833,440.472266,-82.122024
-0.089425,-0.495714,6.152788,7259.308994,-0.285278,3251704.312002,12617.641458,0.426994,14667.338173,0.592599,0.020288,0.085302,6999.779503,-1290.695550,2979.313652
-0.194530,-0.478459,6.366899,5971.313738,-0.560000,551086.304662,12250.664664,1.018762,20620.799831,0.489477,0.015119,0.080697,5521.835136,-2385.049522,2775.545487
0.213923,0.323472,4.310833,3564.571031,0.252129,2573231.571245,16755.149248,1.126809,1018.840357,0.374612,0.017489,0.091738,3554.316604,282.645540,-974.341776
0.878697,0.087318,8.743503,5091.288939,0.099032,1634402.264265,13240.075151,0.522644,8699.842049,0.201060,0.012921,0.097323,5663.488637,1236.375620,-233.974346
-0.454637,-0.198173,2.940677,4419.634332,-0.100865,1732829.283590,2895.486270,0.519680,13070.327842,0.363042,0.012487,0.091080,4553.594928,-1775.510149,413.379227
0.814152,-0.203307,5.468275,4293.517359,-0.269400,2521539.622300,943.658467,1.007978,8895.563293,0.598237,0.016891,0.089625,3809.690320,2342.922739,1107.977540
-0.326695,-0.515271,7.914258,3392.843675,-0.530409,2044730.358510,15368.420537,1.037686,5291.666238,0.143147,0.015306,0.081719,3395.650199,-456.048072,360.041491
-0.688528,0.548786,7.351874,5531.377589,0.467802,3144839.475186,8443.706109,0.951026,15965.061698,0.608640,0.016822,0.099997,5815.040401,-4244.670996,-808.572831
-0.669935,0.175063,8.261944,6572.147276,0.109336,2106564.252920,2885.704681,0.661606,1023.098306,0.583852,0.024193,0.102880,6566.387553,-3697.143095,-299.849817
-0.910739,-0.555995,8.064661,5267.876959,-0.411692,3992981.096903,5.950662,0.965207,7299.263259,0.106786,0.018348,0.112143,4682.695090,-752.886446,41.807108
0.938548,0.428804,3.493557,5150.664188,0.490016,1314383.487725,752.492065,1.242495,19497.175531,0.350997,0.011980,0.109630,4838.778125,1829.108705,-2071.361015
-0.945443,0.142579,3.903517,3884.202353,0.079386,2924376.023948,14830.869739,0.338859,12697.681880,0.328472,0.024345,0.116895,5053.353913,-1180.580278,-8.587060
0.585343,0.523850,4.064460,5615.488420,0.423136,1224107.188372,13581.187380,0.472305,2830.424680,0.502046,0.018815,0.102941,5871.154755,1057.218934,-2438.481571
-0.600549,0.358313,6.095596,6679.795763,0.243655,1444617.652059,1574.334196,0.316243,18349.407815,0.292993,0.021843,0.085746,7043.489917,-1751.847591,-366.521250
0.758233,-0.264855,9.513529,3872.389604,-0.243451,1381863.745101,16409.606485,1.203155,13071.734743,0.406600,0.020236,0.097202,4552.399507,1682.987936,1140.575235
-0.281269,0.269469,7.802426,3688.865140,0.343456,3890417.905078,6246.971078,1.120555,15313.532208,0.185677,0.019838,0.080303,3303.843793,-767.161128,-414.463672
0.206561,0.099528,6.471435,3084.034980,0.056686,3242124.227223,19648.213161,1.071275,7647.439189,0.413198,0.015114,0.095774,2945.108322,771.013197,-498.687382
0.004482,-0.043234,8.152015,5675.974484,-0.025724,3666696.195427,1554.625313,0.630020,9354.642267,0.181480,0.021074,0.100265,6139.959665,2.253141,185.064999
-0.891136,-0.066488,8.667140,4518.567378,-0.072730,3207078.200145,2801.150398,0.627111,19201.359266,0.266701,0.014824,0.118442,4873.658614,-1944.281818,15.437849
0.446384,0.405288,5.957216,7115.810524,0.324858,2081101.819376,10878.276810,1.131614,7032.657961,0.571962,0.024369,0.109231,7578.365356,1689.436036,-3484.946712
-0.904469,-0.100604,8.327603,2853.887383,-0.155682,3364498.735981,1906.521564,1.066831,15902.263157,0.277429,0.018048,0.109313,2693.344877,-1495.218699,14.313998
0.986277,-0.493909,2.987846,3033.405452,-0.446733,1939102.305973,1648.899039,0.347136,1540.937215,0.315837,0.018178,0.089428,3429.473026,569.387077,688.405443
0.493460,0.120875,7.651231,5413.115430,0.076118,1751739.326903,13957.714219,1.038673,3220.581828,0.215510,0.012984,0.113017,5441.074824,983.459463,-388.379497
0.817504,-0.423470,5.062582,6350.025197,-0.264525,2504006.486558,463.300224,0.829450,15189.204392,0.237742,0.018644,0.093781,6394.716679,1342.631051,1539.410824
-0.475374,-0.076581,5.369519,3011.404995,-0.075589,2371073.767830,5924.131121,0.955826,5850.318510,0.435067,0.011130,0.086697,3017.436965,-1489.005411,119.323188
0.108768,0.007907,3.811342,5273.082706,0.006833,2599389.205099,15101.284193,0.397255,12721.641254,0.146748,0.019188,0.097163,4704.143992,174.735739,-14.410658
-0.516045,-0.530902,5.517461,3465.305996,-0.560000,757654.621227,11802.718407,0.767953,17540.432278,0.157561,0.019497,0.119036,3577.841235,-1109.877155,484.007672
-0.617631,-0.406569,5.313142,6030.499299,-0.451015,965335.261109,12172.238876,1.129513,10406.719891,0.162900,0.023082,0.082626,5981.110811,-1554.445190,337.778116
0.035990,0.342650,7.330096,5547.400460,0.347460,966776.924036,4486.418904,0.483923,13363.078185,0.410652,0.021540,0.098646,5246.638124,-227.882726,-1574.848976
0.671279,-0.030361,7.738243,5396.345243,-0.021222,3924950.137340,5777.727320,0.366662,3816.661546,0.307488,0.019122,0.098263,6549.159513,1413.825021,106.749431
-0.044671,-0.393427,9.568441,3281.533563,-0.245384,3205316.114501,9900.741955,0.374055,11817.790972,0.343739,0.017969,0.108939,3297.525914,-151.976370,491.694494
0.842012,-0.016731,2.888108,3498.246999,-0.011104,1718749.393641,9479.312691,0.742581,16533.515376,0.354361,0.024173,0.098881,3533.059162,1550.427740,56.973250
-0.649549,0.514139,5.509553,4686.520828,0.370864,3735605.789682,3054.385080,0.327324,8844.546593,0.178673,0.021470,0.097516,4327.323109,-591.555904,-133.683636
-0.107789,0.444865,9.810436,2864.769319,0.274870,1210903.524403,6970.357941,1.138979,18264.479039,0.109108,0.023687,0.092881,3075.334958,-351.810795,-579.625605
-0.385365,0.107108,6.871143,3210.331606,0.107265,2235472.270349,16690.575504,1.071700,2970.466827,0.197041,0.010077,0.101824,3060.003856,-656.026754,-99.954530
0.508977,-0.399796,7.141043,6627.773909,-0.388999,3162260.127006,8207.642867,1.059253,16139.725534,0.586687,0.019896,0.086867,7628.689678,2587.080739,4038.870825
-0.641928,-0.454405,3.868610,4870.684252,-0.560000,2823430.496575,8253.803570,0.848580,18682.634101,0.577788,0.014980,0.097370,5117.344559,-3670.522072,928.475976
-0.623147,-0.320344,5.828802,2935.629895,-0.262937,1681720.270696,4153.765635,0.340240,8232.650850,0.365049,0.013738,0.095210,3137.935327,-897.623106,172.947803
0.878414,0.001658,5.755472,4977.457257,0.001112,2245018.163552,17359.222133,0.382811,3644.262021,0.194266,0.024909,0.118412,4694.499924,681.010814,-2.460357
-0.748824,0.019903,2.322891,3240.479022,0.010108,1019504.139410,18670.654258,0.841128,1135.633910,0.156519,0.016003,0.119944,3174.874643,-539.553439,-3.210412
-0.085575,-0.322923,4.526459,6255.881191,-0.212613,3642742.383561,5096.004373,0.495447,7754.121526,0.499860,0.017817,0.086291,5966.086503,-749.673719,1789.926507
0.429821,-0.041875,6.090913,5204.285567,-0.048047,1800807.504757,13662.743543,1.154411,15361.279350,0.507526,0.013426,0.107975,5282.505722,2943.443652,434.714821
-0.328895,0.050599,3.458409,3956.088511,0.048065,3293075.070453,694.385167,1.066402,9501.129267,0.595640,0.011219,0.082708,3911.774995,-2752.493078,-253.886123
0.359782,0.489268,7.499376,3305.167207,0.477963,1164012.773386,17655.277072,0.951986,7215.195901,0.221281,0.017496,0.098087,2935.196974,171.933738,-660.359757
0.196431,-0.446420,3.167669,4031.913667,-0.506399,3552909.233877,7404.553664,0.777048,8980.114478,0.402308,0.020105,0.117657,4171.309654,322.656137,1474.205399
0.791440,0.269663,7.853535,3756.364519,0.232874,3398028.634388,13302.790399,1.011038,17731.593197,0.422266,0.012064,0.082134,3432.645615,1571.329337,-1052.846512
-0.227284,-0.133120,3.920930,6832.086178,-0.085160,3797320.179431,19062.306867,1.124119,2161.656676,0.121125,0.012289,0.081830,6359.626624,-709.402183,277.025564
0.737394,0.132545,3.010581,3736.240710,0.132903,3788940.713320,17437.266188,0.850799,3520.497269,0.595735,0.010899,0.119023,4108.218844,2558.104894,-825.593460
0.743011,-0.253855,4.396185,3795.129678,-0.359000,2223423.276379,15218.611816,0.339346,10924.186315,0.138072,0.024680,0.084991,3420.794519,333.599411,206.409706
0.389257,0.270376,8.582491,5956.972022,0.221458,2350075.462536,6799.286364,0.370180,19022.625830,0.404043,0.019267,0.088468,4345.779344,937.899725,-1050.498856
0.789593,-0.007603,4.412178,4290.220963,-0.004613,1859934.598299,13847.847972,0.920956,4931.567997,0.299987,0.014208,0.107293,4182.332451,1328.451980,23.262513
-0.518085,0.044676,6.356751,4077.380864,0.022902,2475986.555626,11300.974632,1.208895,10578.490978,0.448191,0.017716,0.109782,4350.225774,-2473.245619,-94.991672
0.575798,0.037462,3.001692,4129.714556,0.038672,1976510.682325,8443.514963,0.323218,4733.250551,0.658777,0.018439,0.084949,4235.459914,1943.086608,-199.217321
0.900264,-0.569481,5.741147,7066.804397,-0.424607,2833661.085840,15873.801930,0.467419,9064.858437,0.404710,0.014857,0.096682,6485.242013,1396.682425,2351.868144
0.911517,-0.020414,2.931808,3628.944329,-0.016382,2201664.208564,4582.973067,0.325671,3608.572052,0.482957,0.019768,0.104069,3095.715234,1094.785899,46.845651
0.091797,0.384162,3.735028,2803.913533,0.434246,3697394.623111,13864.348116,0.574935,3621.582683,0.165128,0.015238,0.085348,3059.533719,-22.114556,-321.055742
-0.973014,-0.462828,8.852031,7117.324905,-0.556451,1166172.932719,9519.872671,1.064927,9511.065426,0.445165,0.010143,0.080466,7088.581570,-4129.206971,53.722347
0.094588,-0.014185,8.800282,2979.579564,-0.012147,3593642.613747,1385.357232,0.596104,11568.946838,0.143763,0.012495,0.092173,2871.845000,155.490872,25.864034
-0.039088,-0.324564,6.145920,5013.044711,-0.410898,3275529.993268,5309.187008,0.801052,15648.790214,0.305457,0.021321,0.107260,5126.443213,-347.836108,1380.393502
-0.160458,0.467786,7.766533,3679.793170,0.560000,2449711.306002,10164.417835,1.235373,14620.222636,0.181426,0.015896,0.115631,3283.068325,-695.626147,-842.544517
-0.430412,0.197191,6.509947,5406.255691,0.291111,1514785.446181,729.257563,0.496033,6211.507232,0.308836,0.015715,0.082876,4327.104411,-1159.890330,-264.890178
-0.126298,-0.127397,5.455649,3585.021553,-0.242176,2160451.176931,12579.176709,0.427964,2910.046844,0.160379,0.024950,0.099203,3734.342603,-98.490446,90.814894
0.563948,-0.443789,8.541516,4519.433569,-0.528741,2678809.590455,15037.063334,1.105249,11662.173496,0.287296,0.023214,0.111541,4446.295248,686.594806,1123.510559
0.313027,0.314052,2.797467,6938.597778,0.300838,1909613.055186,19403.400948,0.715746,9601.314231,0.266145,0.015768,0.111940,6597.715779,851.007165,-1640.068800
-0.589503,0.375978,5.389406,4776.199717,0.198634,2830346.270347,16743.662645,0.805052,17139.120390,0.301676,0.018331,0.083336,5431.342413,-2050.039772,-456.026892
0.711713,0.285912,8.550740,7403.763297,0.174008,2635928.137500,731.922468,0.329650,6364.531445,0.185687,0.010286,0.090000,7668.154356,1190.012775,-901.806364
-0.168986,-0.212444,6.540415,3035.678674,-0.342945,2740216.985635,3162.856944,0.564791,8352.473404,0.548117,0.013373,0.092151,3095.131873,-793.222708,798.571691
0.824948,0.476103,4.914975,2942.975292,0.560000,2984568.452594,9722.107131,0.573221,7793.465673,0.414036,0.017913,0.106000,2906.243647,646.010731,-895.264545
0.036455,0.501493,3.699830,5249.581252,0.502950,1689819.787265,16840.697598,0.720891,13250.077840,0.122201,0.022866,0.083884,5034.413277,-232.171895,-761.431088
-0.319718,0.042628,7.876046,4765.397154,0.077999,932003.027047,19614.781598,0.318857,16798.187093,0.176565,0.020057,0.113647,5420.711411,-830.673797,-71.585260
-0.122728,0.402941,2.984480,5127.333800,0.287016,1163528.186918,9623.599176,1.016878,20124.282355,0.502501,0.022668,0.109534,5132.641868,-2002.855605,-2412.498736
-0.197927,-0.580793,8.387478,4596.483283,-0.560000,3618437.050480,17762.788016,0.350537,13141.848861,0.217856,0.024072,0.119176,4383.194463,-420.601646,598.934049
-0.228667,0.234871,6.507912,3337.248242,0.140237,2661971.721452,9417.880169,0.501887,19965.272601,0.162546,0.018625,0.107050,2516.185999,-291.298424,-199.161984
0.637429,0.064977,8.188748,3639.461957,0.065386,1694630.830912,15831.012141,0.426621,5849.624379,0.611383,0.023543,0.099963,3262.659719,1295.964878,-218.132553
0.307181,-0.488225,5.774985,5662.091531,-0.323053,1214508.438156,18754.043836,0.590207,9196.271463,0.264198,0.014081,0.085355,5348.367336,363.527889,1476.794660
-0.702353,-0.287776,9.028031,4661.280998,-0.241043,1353209.515424,6695.253746,0.447745,8735.568781,0.209279,0.015014,0.097862,5209.413302,-1222.518973,145.617127
0.509742,-0.306516,8.993151,7189.284274,-0.154653,3635280.792511,4490.258619,0.842338,17769.029324,0.352943,0.012128,0.116520,6181.588366,1870.193778,1976.414120
0.826077,-0.441426,6.842878,5222.650703,-0.256622,2304949.755652,14963.499866,0.986217,8762.178464,0.579355,0.011089,0.096314,5225.975128,2252.555281,2752.660822
-0.759366,0.122553,2.721131,6554.076427,0.105536,3245612.338725,2985.611052,0.318029,16439.169075,0.197692,0.020085,0.117215,6284.190800,-972.236990,-34.646869
-0.372077,0.011520,5.811672,3248.506613,0.020920,1731487.478046,3319.354853,0.842470,7350.945550,0.582059,0.019178,0.088680,3198.246944,-1866.123947,-33.659342
-0.197129,-0.563437,9.793152,4643.663205,-0.296933,1864739.519022,18493.813274,0.390134,11754.859908,0.191296,0.014331,0.097096,5129.826086,-455.716278,619.984457
0.358036,-0.092687,5.773974,4086.117735,-0.048794,3866343.308789,18269.320467,0.615378,1257.841417,0.122514,0.013850,0.112921,3840.677381,314.770866,113.415768
-0.706042,0.473265,2.082865,6574.188004,0.433016,1968164.343540,10686.148392,1.266462,14285.861326,0.289051,0.016558,0.113390,6037.565482,-2506.677117,-210.140980
0.226971,0.350636,2.196098,2710.719894,0.289835,3021065.877175,15799.298775,0.344862,18973.057175,0.322163,0.010417,0.089914,2690.556684,159.370723,-585.229178
0.979854,0.585778,7.062364,6491.364677,0.560000,1183382.354640,5014.624504,0.604817,15074.334362,0.410239,0.014204,0.087360,5441.202301,1330.068938,-2320.245968
0.982919,-0.420549,2.764597,5584.028223,-0.466625,2892097.452121,9134.942795,1.122255,10226.940950,0.170644,0.018661,0.090485,5389.486595,977.300706,955.217898
-0.773462,0.120789,9.795127,6652.543965,0.091798,1997695.349366,14692.671098,1.128703,19036.029394,0.182503,0.017846,0.087076,6668.214596,-2507.514787,-77.391176
